   1.4976291e-12	   4.4600000e+02	   4.4932242e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831283e+01	
   1.4964412e-12	   4.4600000e+02	   4.4932790e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831162e+01	
   1.4952689e-12	   4.4600000e+02	   4.4932394e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831249e+01	
   1.4964057e-12	   4.4600000e+02	   4.4932447e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831238e+01	
   1.4943446e-12	   4.4600000e+02	   4.4932564e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831212e+01	
   1.4942868e-12	   4.4600000e+02	   4.4932641e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831195e+01	
   1.4946025e-12	   4.4600000e+02	   4.4932839e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831151e+01	
   1.4943755e-12	   4.4600000e+02	   4.4933153e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831082e+01	
   1.4940993e-12	   4.4600000e+02	   4.4933289e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831052e+01	
   1.4933245e-12	   4.4600000e+02	   4.4933253e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2831060e+01	
