   7.9278322e-13	   6.3900000e+02	   6.3418396e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7463815e+00	
   7.8992339e-13	   6.3900000e+02	   6.3421444e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7457080e+00	
   7.8709507e-13	   6.3900000e+02	   6.3424578e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7450155e+00	
   7.8606521e-13	   6.3900000e+02	   6.3427198e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7444366e+00	
   7.8516520e-13	   6.3900000e+02	   6.3428943e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7440508e+00	
   7.8443527e-13	   6.3900000e+02	   6.3430432e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7437219e+00	
   7.8384521e-13	   6.3900000e+02	   6.3431491e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7434878e+00	
   7.8249851e-13	   6.3900000e+02	   6.3432743e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7432111e+00	
   7.8126488e-13	   6.3900000e+02	   6.3433807e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7429760e+00	
   7.8119645e-13	   6.3900000e+02	   6.3434814e+02	   6.2800000e+02	   6.4600000e+02	   1.8000000e+01	   8.7427535e+00	
