   8.9705410e-13	   4.4600000e+02	   4.5009312e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814253e+01	
   8.9473507e-13	   4.4600000e+02	   4.5006866e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814793e+01	
   8.9532581e-13	   4.4600000e+02	   4.5005940e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814998e+01	
   8.9545267e-13	   4.4600000e+02	   4.5005557e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2815082e+01	
   8.9609442e-13	   4.4600000e+02	   4.5005606e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2815072e+01	
   8.9381591e-13	   4.4600000e+02	   4.5006095e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814964e+01	
   8.9444871e-13	   4.4600000e+02	   4.5006446e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814886e+01	
   8.9529858e-13	   4.4600000e+02	   4.5006669e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814837e+01	
   8.9567413e-13	   4.4600000e+02	   4.5006932e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814779e+01	
   8.9569971e-13	   4.4600000e+02	   4.5006889e+02	   4.3800000e+02	   4.5700000e+02	   1.9000000e+01	   1.2814788e+01	
