   1.2798434e-13	   5.9900000e+02	   5.9687963e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5706984e+00	
   1.2747404e-13	   6.0000000e+02	   5.9690335e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5701744e+00	
   1.2697869e-13	   6.0000000e+02	   5.9695021e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5691388e+00	
   1.2621356e-13	   6.0000000e+02	   5.9695802e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5689664e+00	
   1.2757778e-13	   6.0000000e+02	   5.9694469e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5692607e+00	
   1.2822279e-13	   6.0000000e+02	   5.9678152e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5728665e+00	
   1.2956488e-13	   5.9900000e+02	   5.9667726e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5751701e+00	
   1.2973176e-13	   6.0000000e+02	   5.9658798e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5771431e+00	
   1.3020440e-13	   6.0000000e+02	   5.9655309e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5779140e+00	
   1.2987596e-13	   6.0000000e+02	   5.9648194e+02	   5.9100000e+02	   6.0600000e+02	   1.5000000e+01	   9.5794862e+00	
