   3.3589504e-10	   5.9900000e+02	   5.9719080e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5638226e+00	
   3.3566848e-10	   5.9900000e+02	   5.9719264e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5637819e+00	
   3.3529076e-10	   5.9900000e+02	   5.9719419e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5637477e+00	
   3.3499267e-10	   5.9900000e+02	   5.9719713e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5636825e+00	
   3.3440339e-10	   5.9900000e+02	   5.9720031e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5636124e+00	
   3.3428762e-10	   6.0000000e+02	   5.9720326e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5635471e+00	
   3.3369047e-10	   6.0000000e+02	   5.9720661e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5634732e+00	
   3.3352790e-10	   5.9900000e+02	   5.9721078e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5633809e+00	
   3.3333357e-10	   6.0000000e+02	   5.9721495e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5632890e+00	
   3.3270610e-10	   6.0000000e+02	   5.9721896e+02	   5.9200000e+02	   6.0600000e+02	   1.4000000e+01	   9.5632002e+00	
