   7.0845512e-10	   4.4600000e+02	   4.4776695e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865654e+01	
   7.0807595e-10	   4.4600000e+02	   4.4776580e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865680e+01	
   7.0754908e-10	   4.4600000e+02	   4.4776296e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865742e+01	
   7.0842382e-10	   4.4600000e+02	   4.4776277e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865747e+01	
   7.0806245e-10	   4.4600000e+02	   4.4776009e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2865806e+01	
   7.0851633e-10	   4.4600000e+02	   4.4775960e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865817e+01	
   7.0858689e-10	   4.4600000e+02	   4.4775857e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2865840e+01	
   7.0859423e-10	   4.4600000e+02	   4.4775759e+02	   4.3800000e+02	   4.5800000e+02	   2.0000000e+01	   1.2865861e+01	
   7.0903919e-10	   4.4600000e+02	   4.4775670e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2865881e+01	
   7.0857438e-10	   4.4600000e+02	   4.4775589e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2865899e+01	
   7.0894482e-10	   4.4600000e+02	   4.4775511e+02	   4.3700000e+02	   4.5800000e+02	   2.1000000e+01	   1.2865916e+01	
