   7.1771475e-10	   6.3600000e+02	   6.3175523e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.8000493e+00	
   7.1660795e-10	   6.3600000e+02	   6.3176757e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7997767e+00	
   7.1676229e-10	   6.3600000e+02	   6.3176869e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7997518e+00	
   7.1602856e-10	   6.3600000e+02	   6.3177288e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7996592e+00	
   7.1538568e-10	   6.3600000e+02	   6.3177988e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7995046e+00	
   7.1524009e-10	   6.3600000e+02	   6.3178724e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7993420e+00	
   7.1536003e-10	   6.3600000e+02	   6.3179418e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7991887e+00	
   7.1468726e-10	   6.3600000e+02	   6.3179932e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7990751e+00	
   7.1459365e-10	   6.3600000e+02	   6.3180562e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7989359e+00	
   7.1342656e-10	   6.3600000e+02	   6.3181235e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7987870e+00	
   7.1351731e-10	   6.3600000e+02	   6.3181798e+02	   6.2600000e+02	   6.4200000e+02	   1.6000000e+01	   8.7986627e+00	
