   3.8786182e-10	   5.1400000e+02	   5.1822333e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308774e+01	
   3.8789570e-10	   5.1400000e+02	   5.1822539e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308728e+01	
   3.8783524e-10	   5.1300000e+02	   5.1822538e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308728e+01	
   3.8812279e-10	   5.1400000e+02	   5.1822567e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308722e+01	
   3.8764407e-10	   5.1400000e+02	   5.1822460e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308746e+01	
   3.8785527e-10	   5.1400000e+02	   5.1822404e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308758e+01	
   3.8800611e-10	   5.1400000e+02	   5.1822321e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308776e+01	
   3.8784161e-10	   5.1400000e+02	   5.1822305e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308780e+01	
   3.8804045e-10	   5.1400000e+02	   5.1822302e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308780e+01	
   3.8826063e-10	   5.1400000e+02	   5.1822276e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308786e+01	
   3.8806655e-10	   5.1400000e+02	   5.1822198e+02	   5.0100000e+02	   5.3100000e+02	   3.0000000e+01	   1.1308803e+01	
